,author.properties.friends,author.properties.status_count,author.properties.verified,content.body,location.country,properties.platform,properties.sentiment,location.latitude,location.longitude
189,985,15141.0,False,"I mean like it might have been a mistake getting in one, so u have to lock it off inih  https://t.co/pzwGgz8jbX",GB,twitter,-1.0,51.46192602344183,0.3605635
190,99,2081.0,False,@R4ihan_4HMED you hate anything different from mainstream music pussy😒,GB,twitter,-1.0,51.51483911149297,-0.0350195
191,594,9990.0,False,My burny bits are keeping me up...ouchies #sunburn ☹️,GB,twitter,-1.0,56.47700935163645,-2.955045
192,254,1680.0,False,@TalkMurtyToMe it's been a long day 😭 sorry my brain is not working! 😲😲😲,GB,twitter,-1.0,53.38263616563445,-2.5933005
193,14,369.0,False,"ارنوبي ارنوبي🐰 
لابس بدلة صوفي 
له قرنين وأربع رجلين 🐇
يأكل دارسين مدري بارسين 
هم هم هم 🙂🙂💔 
عفوا انا طفشانة 💔",GB,twitter,0.0,52.5801490926246,-2.147965
194,1057,5831.0,False,Thanks to Shutter Up photography for the fantastic pictures of @_LeeMatthews Live @FolkParkOmagh last Sunday- https://t.co/2JdVVmDXbQ,GB,twitter,0.0,54.82418988839152,-7.466483000000001
195,1394,137123.0,False,@karengiIIn what do you think,GB,twitter,-1.0,54.51603989375694,-6.062353500000001
196,169,1059.0,False,@kirsty_leee HERE COMES ANOTHER ALBUM 💔,GB,twitter,1.0,55.943259273756,-3.2030085
197,445,27102.0,False,@JNewsomeHubbard so much mor [hic] comprehensive. Well done.,GB,twitter,1.0,52.20098398787838,0.1359159999999999
198,816,9274.0,False,@seanstalker7 hey man x,GB,twitter,1.0,57.188779263340585,-2.201773
199,1328,57148.0,False,.@garyvee. Heading into my 20th hour now. @Ginicanbreathe (Big snapper) has someone to tell her snapper friends https://t.co/oDRVF7qboz,GB,twitter,-1.0,51.50009845259365,-0.148936
200,934,14888.0,False,can we start calling josh bizarro spencer? #SJULive,GB,twitter,-1.0,51.35895133231162,-0.092633
201,241,48.0,False,@jennachloe11 wahayyy👀👀,GB,twitter,0.0,51.45790063398809,-2.58539
202,301,13743.0,False,Hate when you clearly care for some people but apparently you are 0/10 rating to them.,GB,twitter,-1.0,56.06268046445877,-3.4990415000000006
203,2959,3089.0,False,https://t.co/ftv9DMl3JR,GB,twitter,0.0,55.90962224537389,-4.146607
204,406,1931.0,False,Looooool nah I find everything funny,GB,twitter,-1.0,51.45412060423482,-0.01799
205,250,37258.0,False,@PrinceTozaki lol idk if thats a good thing or a bad one,GB,twitter,-1.0,52.916607589459744,-2.298134
206,392,1351.0,False,@blissett_x that shit was taken off at 16:57 today ✋🏼✋🏼 u know i know my times,GB,twitter,-1.0,51.56060768459776,0.2105895
207,1855,4508.0,False,@tashawhite01 @lauren_davisonx @SeppiSpaghetti it's not even a plot twist anymore it's everytime Lauren opens her mouth,GB,twitter,0.0,54.9920651180037,-1.6453615
208,410,44428.0,False,@LivingStreetsEd @Edinburgh_CC just what the tour coaches needed,GB,twitter,1.0,56.966307688482274,-2.219349
209,144,11769.0,False,mans even bought new clobber and im still int dumps how poo,GB,twitter,-1.0,53.54347057254045,-2.6532380000000004
210,210,3545.0,False,😂😂 https://t.co/61qxIBKIWb,GB,twitter,0.0,52.91556110309076,-1.4707784999999998
211,313,1208.0,False,@MeliaRobert happy birthday boyfriend stealer X haha 👌🏻😉 :L lol !,GB,twitter,1.0,53.72853598842583,-2.4837505
212,551,31256.0,False,@MichaelCox3792 Not if he is not Fit,GB,twitter,-1.0,50.40223082859258,-4.142929999999999
213,558,27774.0,False,"'Get away from me with your jazzy shirts, just wear something plain for once in your life' - @_Shannenn_",GB,twitter,0.0,50.151928876550045,-5.074048
214,548,20237.0,False,나 중국어 넘 열심히 함 <-미친자…,GB,twitter,0.0,53.94528548392478,-1.0488515
215,238,4257.0,False,Can't believe I've actually finished uni,GB,twitter,0.0,53.419914903420405,-2.915427
216,370,14137.0,False,Oh no! What will I do? https://t.co/buGT4K2xbu,GB,twitter,-1.0,53.33373983363341,-2.664049
217,195,2645.0,False,@SoccerSix #SoccerSixNashGrier 🙏🏼🙏🏼🙋🏼🙋🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼🙋🏼🙋🏼🙋🏼❤️❤️⚽️⚽️⚽️⚽️⚽️😰😰😰😰,GB,twitter,0.0,51.394368557245095,0.0262989999999999
218,194,62337.0,False,Found this great venue 'The Happy Chef Chinese' in Seaford find out more @ https://t.co/m6sPrwSGDp #tnc #areacode,GB,twitter,1.0,50.7760117,0.0933185
219,521,8189.0,False,"@Ciocia How so?

What is so unnecessary about wishing to protect your culture and ideal?",GB,twitter,1.0,57.1605717487859,-2.1270405
220,1379,102266.0,False,When the man kill them off they will know  https://t.co/MWdmZKuk14,GB,twitter,-1.0,51.46034516709653,-0.1154059999999999
221,410,341.0,False,tbh not motivated to do college work now im on my way to getting an apprenticeship... need to get it done tho,GB,twitter,-1.0,52.22713108182664,0.511578
222,1819,7176.0,False,rather be told 🤔,GB,twitter,-1.0,53.42500746506978,-1.2084370000000002
223,1908,41371.0,False,"@KateWilliamsme ""If you even think of laughing at screenshots of me presenting this programme, you'll get this!"" https://t.co/vHou7dvpBG",GB,twitter,0.0,52.22713108182664,0.511578
224,453,52677.0,False,😂😂😂😂😂😂 this is my mindset still  https://t.co/6rHUwCZTUC,GB,twitter,0.0,51.45412060423482,-0.01799
225,1229,18630.0,False,Nanite @miems_36935 @JenaC2 @JeanetteEliz @pintsize73 @JanSmithNL  sweet dreams lovelies x,GB,twitter,0.0,52.969744440802685,-1.1722659999999996
226,1305,104941.0,False,"@TeegsNSar wrong, 1977! I saw it at the cinema when it first came out",GB,twitter,-1.0,51.51290308733172,0.2883644999999999
227,75,100.0,False,"@harry266111 look my IQ is higher than Elishas, that's all that matters",GB,twitter,-1.0,52.297656565581015,-1.930983
228,530,5604.0,False,@WingsScotland damn they don't have it in my size,GB,twitter,-1.0,55.943259273756,-3.2030085
229,1339,138694.0,False,Sweet angel X https://t.co/vcPjYgxbF8,GB,twitter,0.0,53.456983702037085,-2.233480000000001
230,801,6714.0,False,"Hayır... Sadece, rütbesi düşecek.. Legally  https://t.co/BvRpa5RFmP",GB,twitter,0.0,51.49839328713241,-0.216108
231,27,1711.0,False,"@Jack_Septic_Eye I'm in Ireland, can we meet? ❤️✌🏻️",GB,twitter,-1.0,55.2022056089392,-6.250704000000001
232,1383,29720.0,False,Follow my band? @MONTROZEBAND https://t.co/PFRt8X5U3y,GB,twitter,-1.0,51.45790063398809,-2.58539
233,4947,42267.0,False,"🚁🚁🚁
Belfast at night",GB,twitter,1.0,54.59591680133457,-5.928412999999999
234,746,4276.0,False,Different gear of an evening with the @Manics and @FAWales on a school night #TogetherStronger,GB,twitter,0.0,51.49704302186007,-3.1798
235,2457,106588.0,False,@ximplychizzy 😂😂😂 I don't understand them anymore,GB,twitter,-1.0,52.49405270288055,-1.8906405
236,200,2622.0,False,@chl0williams__ @JoeWallerMusic @OllieWadeMusic yeah he smashed it!,GB,twitter,1.0,51.61191284168327,-0.2108945
237,623,7329.0,False,"Would LOVE to go to the ballet, so beautiful",GB,twitter,0.0,52.583285350952416,-0.265658
238,770,45659.0,False,"@SovereignAnnie @BraidenHT Much worse, she may not be fully plotting against Corbyn. He's a nasty piece of work.",GB,twitter,-1.0,55.85839558130999,-4.2417515
239,428,2910.0,False,https://t.co/NTIrlGjN7S heading here in July. On my camino de inglaes. Beautiful city.,GB,twitter,0.0,53.10493938510599,-0.1840399999999999
240,223,11771.0,False,Dress decisions for summer ball,GB,twitter,-1.0,51.42715315764938,-0.5480965
241,1087,5339.0,False,@SyanFennec @Raven_Luni @FaronFox is this who think it is,GB,twitter,-1.0,55.61185560072989,-4.496779500000001
242,872,2481.0,False,Huge happy birthday my lovely! I hope you have the most fabulous day ever ! Love you tons 💕💕💕 !! @JJessieMay https://t.co/kAOOzZSPxa,GB,twitter,0.0,51.49704302186007,-3.1798
243,1877,7159.0,False,hate u,GB,twitter,-1.0,55.888357164286205,-4.8915935
244,87,79556.0,False,"Average Wind: N/A mph --- Force N/A. 
Barometer: 1015.4 mb, Falling slowly. 
Temperature: 12.7C. 
Rain Today: 0.0 mm. 
#kent #weather",GB,twitter,0.0,51.21777778,1.40388889
245,167,826.0,False,I'm sorry I missed this. Great storify.! https://t.co/9cJ4mO8rf1,GB,twitter,0.0,51.5248433429905,-0.173115
246,701,24434.0,False,@ToriCameron6 I'm craving one so you should get one,GB,twitter,-1.0,55.1333254370988,-6.662939999999999
247,198,32613.0,False,have u ever had a pet? If not what pet did you wish you had?,GB,twitter,-1.0,51.56521809122742,-0.2631405
248,445,6492.0,False,When bae starts touching your leg mid Netflix and chill X https://t.co/RLDQZoWhFf,GB,twitter,0.0,51.51483911149297,-0.0350195
249,392,31561.0,False,"#TJRSummerFun4June Day 1
Birthday theme for Kelley @Glambert_san 
Blonde hair & lipgloss & killer eyeliner
💋💋💋💄💋💋💋💄 https://t.co/tVZK7oXGQt",GB,twitter,0.0,52.49405270288055,-1.8906405
250,505,17713.0,False,@zRptl prob watching porn,GB,twitter,-1.0,52.49405270288055,-1.8906405
251,844,4943.0,False,1 year with Jessica :)))))))),GB,twitter,1.0,55.91088316660992,-4.425149500000002
252,323,26526.0,False,@TheJeffOn45 Not really! I've got almost everything I need digitally! Though are a few things I'm still looking for!,GB,twitter,1.0,55.85839558130999,-4.2417515
253,477,7012.0,False,@leebullockXOXO @alexander_olly that's what doctors and midwives say the first 12 weeks are you gotta be careful stage of pregnancy xx,GB,twitter,-1.0,50.92135482814837,-1.3964669999999997
254,375,1685.0,False,The view though. Finally on track 👌🏽🤕 https://t.co/627XmwPB13,GB,twitter,1.0,51.525333,-0.136054
255,462,1113.0,False,Today has literally been one of the worst days of my life. I be glad if I go to sleep tonight and wake up in future fucking year.,GB,twitter,-1.0,50.88229482721381,-1.0286495
256,474,712.0,False,Everything I tweet it either a joke or sarcasm it's not that deep,GB,twitter,-1.0,51.12773719364318,-0.1868325
257,845,23624.0,False,@lukesminnie NO😭😭😭😭,GB,twitter,0.0,53.08999325989027,-1.2516219999999998
258,521,8183.0,False,"@Ciocia These are not strictly on an individual basis, we see it throughout society.",GB,twitter,-1.0,57.50503183042213,-1.7952475
259,681,78459.0,False,@ph_ramz different standards of females becoming even clearer nowadays,GB,twitter,0.0,51.45412060423482,-0.01799
260,2062,11827.0,False,hate going to sleep in a shit mood :(,GB,twitter,-1.0,55.1801606354945,-1.5702060000000002
261,320,89389.0,False,Had a mint night <3,GB,twitter,1.0,54.53579056478005,-1.5538284999999998
262,525,11645.0,False,Are you not appreciating being alive?? @laurajones90 https://t.co/6MyKtqXcdG,GB,twitter,-1.0,51.644318675742966,-3.945734999999999
263,3171,25480.0,False,Dream Match  @NatbyNature vs @SarayaKnight https://t.co/aOvItHpqff,GB,twitter,0.0,51.44054535039476,-0.3069960000000001
264,1843,36381.0,False,@franhanslip2 happy birthday!xxx,GB,twitter,1.0,53.75172380053243,-2.378431999999999
265,1536,77239.0,False,@MLB @vine @DanAbbott_BC,GB,twitter,0.0,52.626293532909706,-1.13067
266,195,2632.0,False,@SoccerSix #SoccerSixNashGrier 🙋🏼🙋🏼🙋🏼🙋🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙋🏼🙋🏼🙋🏼🙋🏼⚽️⚽️❤️❤️❤️nassshhhh,GB,twitter,0.0,51.394368557245095,0.0262989999999999
267,522,13713.0,False,So glad Harrys booked these two days off👫💗,GB,twitter,1.0,51.48651958815168,0.317777
268,779,23551.0,False,"@breakpointsaved @Nole1989 snap. And I'm not going to judge someone too harshly if they got an ""easier"" draw.",GB,twitter,-1.0,55.89884523424009,-3.524390499999999
269,11,1029694.0,False,"00:18 BST: Temperature: 13.6°C, Wind: WNW, 0 mph (ave), 5 mph (gust), Humidity: 78%, Rain (hourly) 0.0 mm, Pressure: 1019 hPa, falling slowl",GB,twitter,0.0,51.676323,-3.542993
270,273,317.0,False,@Caitlinroxby Ahahaha sorry xo,GB,twitter,0.0,53.72853598842583,-2.4837505
271,1299,27992.0,False,@beholdcosmicwav @BBCNews https://t.co/vo4CrD9eC1,GB,twitter,0.0,57.52177711,-2.008225
272,8859,110623.0,False,'David Cameron's 'fantastically corrupt' gaffe mocked by Afghan delegation at Anti-Corruption Summit' https://t.co/m2UElwVdYA,GB,twitter,0.0,56.47700935163645,-2.955045
273,667,8157.0,False,have a immature habit of finding someone with 100/200 more followers than me on insta and not being satisfied until I have more than them 😅,GB,twitter,-1.0,50.45354542456807,-4.4711135
274,288,66830.0,False,@Reapz__ sort your ego out asap sohail,GB,twitter,-1.0,51.39781057661456,-0.252754
275,166,2101.0,False,😍😍😍 https://t.co/XhhWwPg8ek,GB,twitter,0.0,56.06043978261314,-3.604268499999999
276,343,10531.0,False,Zendaya is toooo pretty,GB,twitter,-1.0,52.297656565581015,-1.930983
277,547,16426.0,False,Echo = emotional the joy & beauty of Elephants combined with their death fm drought & poaching. Meat ind = drought x https://t.co/yvLqYXjIp4,GB,twitter,0.0,51.490020924854,-0.088161
278,94262,168712.0,False,"As requested, Tour Scotland Blog video of sheep by the single track road on ancestry visit to Highland Perthshire https://t.co/vlgFSVJ5OU",GB,twitter,0.0,57.1605717487859,-2.1270405
279,776,83996.0,False,Tmp 9.7°C Wind 15mph Press 1021.8mb Cloud 439 ft Rain 0.0mm Humidity 93% Fine weather #UKWeather,GB,twitter,0.0,51.33222222,-0.55777778
280,528,21037.0,False,"@parkayquart omg no I wasn't, it is 100% happening. I'M JUST BEING MENTAL omg help. I don't know how to boy¿???",GB,twitter,-1.0,51.47951871451352,0.1618535
281,155,30397.0,False,ขอให้ข้าพเจ้าได้เอ็นจอยซัมเมอร์บ้างเห้อะะะ,GB,twitter,0.0,51.5248433429905,-0.173115
282,272,8943.0,False,"@niveasoares Ah que Deus colocar no seu coracao! Todos os seus louvores sao perfeitos, impossivel escolher so um.",GB,twitter,0.0,57.78663118391636,-4.200440999999999
283,686,5111.0,False,Euro 96 was extra special as tournament was staged in England. Absolute Travesty we haven't seen a tournament since #Euro96 #Euro2016,GB,twitter,0.0,52.59626917579951,-2.2009845
284,562,36784.0,False,@Himalkichori that was when I was in college,GB,twitter,-1.0,51.54765285291366,-0.0601675
285,2911,9835.0,False,@pr83 Haha no :) PC version already had better graphics than the consoles so how much more HD is it going to look is my question I suppose x,GB,twitter,0.0,51.02295143263842,-3.927119
286,1105,5292.0,False,#My5WordAmerica Land of the free loaders,GB,twitter,-1.0,57.78663118391636,-4.200440999999999
287,48,4587.0,False,"Some birthday ideas here! @kellymac108 @EzeMackenzie @taliamackenziex or just take me ""shopping"" @Craft_Beer_Shop  https://t.co/HF63FVpkyb",GB,twitter,0.0,51.526173688843706,0.4453010000000001
288,172,14098.0,False,@ADayToReBenber  remember watching this allllllllllll the time?  https://t.co/NEES8aeHGF,GB,twitter,-1.0,53.96622242873735,-1.0853244999999998
289,455,10549.0,False,Watching @CaseyNeistat while I wait for a deploy https://t.co/Mbv1ouodj9,GB,twitter,-1.0,54.17514165621084,-6.344167999999998
290,301,6085.0,False,People that call me fat make me laugh ... i know im a big girl u can shut up and pass me another burger ...,GB,twitter,-1.0,51.53707969560851,-0.4423609999999999
291,556,4081.0,False,The new strawberry cheesecake mcflurry is amazing😋,GB,twitter,1.0,55.00619740232842,-7.312944999999999
292,111,16740.0,False,I'm at The Road of Glebe https://t.co/4sJb3KyyXb,GB,twitter,0.0,51.40946691,0.01607928
293,163,118698.0,False,@aidanskinner @MrKenShabby Aye ya ken etc.,GB,twitter,0.0,50.83640134,-0.77816969
294,822,5925.0,False,Canny wait https://t.co/kE46i48Mc3,GB,twitter,1.0,52.80416803941673,-2.104833
295,415,6650.0,False,Do I watch this programme about being on the dole or is it going to frustrate me beyond belief,GB,twitter,-1.0,53.10493938510599,-0.1840399999999999
296,485,2551.0,False,@_MajdAlS_ ✋🏻❤️,GB,twitter,0.0,51.515436,-0.156958
297,180,3592.0,False,"Whatever, forever.",GB,twitter,-1.0,51.42715315764938,-0.5480965
298,295,5419.0,False,Off tae ma kip as theres nowt to stay up for!,GB,twitter,1.0,55.596990127930894,-4.456689999999999
299,82,5174.0,False,"Just posted a photo @ Newman Hall, University Catholic Chaplaincy,… https://t.co/y80vgt2zeQ",GB,twitter,0.0,51.49097,-3.18546
300,942,3846.0,False,@Brew_Buddies lovely,GB,twitter,1.0,51.44023795652285,0.2066289999999999
301,138,3639.0,False,Just sent the most cringe af text to Lucy and I know she'll text back telling me to stfu 😂😂😭,GB,twitter,0.0,51.26214695188809,-2.9870915
302,29,14718.0,False,🚶🏻,GB,twitter,0.0,51.5248433429905,-0.173115
303,190,72649.0,False,@Pankajcsk https://t.co/jbpyDudi5j,GB,twitter,0.0,51.58500991494593,0.0788629999999999
304,545,4378.0,False,@amesssx and my hand on Olivia's Arse .. #pest,GB,twitter,1.0,54.04781511003401,-2.8563455
305,122,58321.0,False,"Local Weather @ 01:00:03 02/06/2016
Temp 9.6 ºC Current Wind/Gust 2.6 - 20.8 mph Wind:NNW
Rainfall today 0.0 Baro:1022.00 & Falling",GB,twitter,0.0,52.25138889,0.10166667
306,934,110.0,False,That shower was the best omg,GB,twitter,1.0,53.38322877572023,-1.4496120000000003
307,243,22676.0,False,summer-winter are the worst times because spiders are on top form,GB,twitter,-1.0,51.853102906308365,-2.2294175
308,206,3077.0,False,@RepulsiveCOD lol was it a 1nd,GB,twitter,-1.0,51.48651958815168,0.317777
309,1323,14296.0,False,@Katie_Newton_ @arccticfoxx wow that's when I didn't despise her,GB,twitter,-1.0,53.60940388839056,-2.153001
310,872,43514.0,False,"Wind 13.0 mph NNW
Barometer 1019.24 mb Steady
Temperature 11.6 C
Rain today 0.0 mm
Humidity 97% 
#Clacton #Weather
https://t.co/IpdjZhCR0v",GB,twitter,0.0,51.81361111,1.16888889
311,994,73326.0,False,"Wind 7.6 mph N
Barometer 1019.8 mb,Falling slowly 
Temperature 12.0 .C 
Rain today 0.0 mm 
Humidity 99%
@ 01:00:05.#ukweather.#weather",GB,twitter,0.0,51.87472222,0.98694444
